source,sentence_id,abs_sentence_no,abs_word_no,section_no,paragraph_no,sentence_no,word_no,word
Jupiter,Jupiter-94,94,2470,6,9,16,48,–
Jupiter,Jupiter-94,94,2471,6,9,16,49,14
Jupiter,Jupiter-94,94,2472,6,9,16,50,","
Jupiter,Jupiter-94,94,2473,6,9,16,51,660
Jupiter,Jupiter-94,94,2474,6,9,16,52, °
Jupiter,Jupiter-94,94,2475,6,9,16,53,F
Jupiter,Jupiter-94,94,2476,6,9,16,54,"),"
Jupiter,Jupiter-94,94,2477,6,9,16,55,respectively.
Jupiter,Jupiter-95,95,2478,6,9,17,0,The
Jupiter,Jupiter-95,95,2479,6,9,17,1,temperature
Jupiter,Jupiter-95,95,2480,6,9,17,2,of
Jupiter,Jupiter-95,95,2481,6,9,17,3,Jupiter's
Jupiter,Jupiter-95,95,2482,6,9,17,4,diluted
Jupiter,Jupiter-95,95,2483,6,9,17,5,core
Jupiter,Jupiter-95,95,2484,6,9,17,6,is
Jupiter,Jupiter-95,95,2485,6,9,17,7,estimated
Jupiter,Jupiter-95,95,2486,6,9,17,8,to
Jupiter,Jupiter-95,95,2487,6,9,17,9,be
Jupiter,Jupiter-95,95,2488,6,9,17,10,20
Jupiter,Jupiter-95,95,2489,6,9,17,11,","
Jupiter,Jupiter-95,95,2490,6,9,17,12,000
Jupiter,Jupiter-95,95,2491,6,9,17,13,K
Jupiter,Jupiter-95,95,2492,6,9,17,14, (
Jupiter,Jupiter-95,95,2493,6,9,17,15,19
Jupiter,Jupiter-95,95,2494,6,9,17,16,","
Jupiter,Jupiter-95,95,2495,6,9,17,17,700
Jupiter,Jupiter-95,95,2496,6,9,17,18, °
Jupiter,Jupiter-95,95,2497,6,9,17,19,C
Jupiter,Jupiter-95,95,2498,6,9,17,20,;
Jupiter,Jupiter-95,95,2499,6,9,17,21,35
Jupiter,Jupiter-95,95,2500,6,9,17,22,","
Jupiter,Jupiter-95,95,2501,6,9,17,23,500
Jupiter,Jupiter-95,95,2502,6,9,17,24, °
Jupiter,Jupiter-95,95,2503,6,9,17,25,F
Jupiter,Jupiter-95,95,2504,6,9,17,26,)
Jupiter,Jupiter-95,95,2505,6,9,17,27,with
Jupiter,Jupiter-95,95,2506,6,9,17,28,a
Jupiter,Jupiter-95,95,2507,6,9,17,29,pressure
Jupiter,Jupiter-95,95,2508,6,9,17,30,of
Jupiter,Jupiter-95,95,2509,6,9,17,31,around
Jupiter,Jupiter-95,95,2510,6,9,17,32,4
Jupiter,Jupiter-95,95,2511,6,9,17,33,","
Jupiter,Jupiter-95,95,2512,6,9,17,34,000
Jupiter,Jupiter-95,95,2513,6,9,17,35,GPa.
Jupiter,Jupiter-96,96,2514,7,10,0,0,The
Jupiter,Jupiter-96,96,2515,7,10,0,1,atmosphere
Jupiter,Jupiter-96,96,2516,7,10,0,2,of
Jupiter,Jupiter-96,96,2517,7,10,0,3,Jupiter
Jupiter,Jupiter-96,96,2518,7,10,0,4,extends
Jupiter,Jupiter-96,96,2519,7,10,0,5,to
Jupiter,Jupiter-96,96,2520,7,10,0,6,a
Jupiter,Jupiter-96,96,2521,7,10,0,7,depth
Jupiter,Jupiter-96,96,2522,7,10,0,8,of
Jupiter,Jupiter-96,96,2523,7,10,0,9,3
Jupiter,Jupiter-96,96,2524,7,10,0,10,","
Jupiter,Jupiter-96,96,2525,7,10,0,11,000
Jupiter,Jupiter-96,96,2526,7,10,0,12,km
Jupiter,Jupiter-96,96,2527,7,10,0,13, (
Jupiter,Jupiter-96,96,2528,7,10,0,14,2
Jupiter,Jupiter-96,96,2529,7,10,0,15,","
Jupiter,Jupiter-96,96,2530,7,10,0,16,000
Jupiter,Jupiter-96,96,2531,7,10,0,17,mi
Jupiter,Jupiter-96,96,2532,7,10,0,18,)
Jupiter,Jupiter-96,96,2533,7,10,0,19,below
Jupiter,Jupiter-96,96,2534,7,10,0,20,the
Jupiter,Jupiter-96,96,2535,7,10,0,21,cloud
Jupiter,Jupiter-96,96,2536,7,10,0,22,layers.
Jupiter,Jupiter-97,97,2537,8,11,0,0,Jupiter
Jupiter,Jupiter-97,97,2538,8,11,0,1,is
Jupiter,Jupiter-97,97,2539,8,11,0,2,perpetually
Jupiter,Jupiter-97,97,2540,8,11,0,3,covered
Jupiter,Jupiter-97,97,2541,8,11,0,4,with
Jupiter,Jupiter-97,97,2542,8,11,0,5,clouds
Jupiter,Jupiter-97,97,2543,8,11,0,6,of
Jupiter,Jupiter-97,97,2544,8,11,0,7,ammonia
Jupiter,Jupiter-97,97,2545,8,11,0,8,crystals
Jupiter,Jupiter-97,97,2546,8,11,0,9,","
Jupiter,Jupiter-97,97,2547,8,11,0,10,which
Jupiter,Jupiter-97,97,2548,8,11,0,11,may
Jupiter,Jupiter-97,97,2549,8,11,0,12,contain
Jupiter,Jupiter-97,97,2550,8,11,0,13,ammonium
Jupiter,Jupiter-97,97,2551,8,11,0,14,hydrosulfide
Jupiter,Jupiter-97,97,2552,8,11,0,15,as
Jupiter,Jupiter-97,97,2553,8,11,0,16,well.
Jupiter,Jupiter-98,98,2554,8,11,1,0,The
Jupiter,Jupiter-98,98,2555,8,11,1,1,clouds
Jupiter,Jupiter-98,98,2556,8,11,1,2,are
Jupiter,Jupiter-98,98,2557,8,11,1,3,located
Jupiter,Jupiter-98,98,2558,8,11,1,4,in
Jupiter,Jupiter-98,98,2559,8,11,1,5,the
Jupiter,Jupiter-98,98,2560,8,11,1,6,tropopause
Jupiter,Jupiter-98,98,2561,8,11,1,7,layer
Jupiter,Jupiter-98,98,2562,8,11,1,8,of
Jupiter,Jupiter-98,98,2563,8,11,1,9,the
Jupiter,Jupiter-98,98,2564,8,11,1,10,atmosphere
Jupiter,Jupiter-98,98,2565,8,11,1,11,","
Jupiter,Jupiter-98,98,2566,8,11,1,12,forming
Jupiter,Jupiter-98,98,2567,8,11,1,13,bands
Jupiter,Jupiter-98,98,2568,8,11,1,14,at
Jupiter,Jupiter-98,98,2569,8,11,1,15,different
Jupiter,Jupiter-98,98,2570,8,11,1,16,latitudes
Jupiter,Jupiter-98,98,2571,8,11,1,17,","
Jupiter,Jupiter-98,98,2572,8,11,1,18,known
Jupiter,Jupiter-98,98,2573,8,11,1,19,as
Jupiter,Jupiter-98,98,2574,8,11,1,20,tropical
Jupiter,Jupiter-98,98,2575,8,11,1,21,regions.
Jupiter,Jupiter-99,99,2576,8,11,2,0,These
Jupiter,Jupiter-99,99,2577,8,11,2,1,are
Jupiter,Jupiter-99,99,2578,8,11,2,2,subdivided
Jupiter,Jupiter-99,99,2579,8,11,2,3,into
Jupiter,Jupiter-99,99,2580,8,11,2,4,lighter
Jupiter,Jupiter-99,99,2581,8,11,2,5,-
Jupiter,Jupiter-99,99,2582,8,11,2,6,hued
Jupiter,Jupiter-99,99,2583,8,11,2,7,zones
Jupiter,Jupiter-99,99,2584,8,11,2,8,and
Jupiter,Jupiter-99,99,2585,8,11,2,9,darker
Jupiter,Jupiter-99,99,2586,8,11,2,10,belts.
Jupiter,Jupiter-100,100,2587,8,11,3,0,The
Jupiter,Jupiter-100,100,2588,8,11,3,1,interactions
Jupiter,Jupiter-100,100,2589,8,11,3,2,of
Jupiter,Jupiter-100,100,2590,8,11,3,3,these
Jupiter,Jupiter-100,100,2591,8,11,3,4,conflicting
Jupiter,Jupiter-100,100,2592,8,11,3,5,circulation
Jupiter,Jupiter-100,100,2593,8,11,3,6,patterns
Jupiter,Jupiter-100,100,2594,8,11,3,7,cause
Jupiter,Jupiter-100,100,2595,8,11,3,8,storms
Jupiter,Jupiter-100,100,2596,8,11,3,9,and
Jupiter,Jupiter-100,100,2597,8,11,3,10,turbulence.
Jupiter,Jupiter-101,101,2598,8,11,4,0,Wind
Jupiter,Jupiter-101,101,2599,8,11,4,1,speeds
Jupiter,Jupiter-101,101,2600,8,11,4,2,of
Jupiter,Jupiter-101,101,2601,8,11,4,3,100
Jupiter,Jupiter-101,101,2602,8,11,4,4,metres
Jupiter,Jupiter-101,101,2603,8,11,4,5,per
Jupiter,Jupiter-101,101,2604,8,11,4,6,second
Jupiter,Jupiter-101,101,2605,8,11,4,7, (
Jupiter,Jupiter-101,101,2606,8,11,4,8,360
Jupiter,Jupiter-101,101,2607,8,11,4,9,km
Jupiter,Jupiter-101,101,2608,8,11,4,10,/
Jupiter,Jupiter-101,101,2609,8,11,4,11,h
Jupiter,Jupiter-101,101,2610,8,11,4,12,;
Jupiter,Jupiter-101,101,2611,8,11,4,13,220
Jupiter,Jupiter-101,101,2612,8,11,4,14,mph
Jupiter,Jupiter-101,101,2613,8,11,4,15,)
Jupiter,Jupiter-101,101,2614,8,11,4,16,are
Jupiter,Jupiter-101,101,2615,8,11,4,17,common
Jupiter,Jupiter-101,101,2616,8,11,4,18,in
Jupiter,Jupiter-101,101,2617,8,11,4,19,zonal
Jupiter,Jupiter-101,101,2618,8,11,4,20,jet
Jupiter,Jupiter-101,101,2619,8,11,4,21,streams.
Jupiter,Jupiter-102,102,2620,8,11,5,0,The
Jupiter,Jupiter-102,102,2621,8,11,5,1,zones
Jupiter,Jupiter-102,102,2622,8,11,5,2,have
Jupiter,Jupiter-102,102,2623,8,11,5,3,been
Jupiter,Jupiter-102,102,2624,8,11,5,4,observed
Jupiter,Jupiter-102,102,2625,8,11,5,5,to
Jupiter,Jupiter-102,102,2626,8,11,5,6,vary
Jupiter,Jupiter-102,102,2627,8,11,5,7,in
Jupiter,Jupiter-102,102,2628,8,11,5,8,width
Jupiter,Jupiter-102,102,2629,8,11,5,9,","
Jupiter,Jupiter-102,102,2630,8,11,5,10,colour
Jupiter,Jupiter-102,102,2631,8,11,5,11,and
Jupiter,Jupiter-102,102,2632,8,11,5,12,intensity
Jupiter,Jupiter-102,102,2633,8,11,5,13,from
Jupiter,Jupiter-102,102,2634,8,11,5,14,year
Jupiter,Jupiter-102,102,2635,8,11,5,15,to
Jupiter,Jupiter-102,102,2636,8,11,5,16,year
Jupiter,Jupiter-102,102,2637,8,11,5,17,","
Jupiter,Jupiter-102,102,2638,8,11,5,18,but
Jupiter,Jupiter-102,102,2639,8,11,5,19,they
Jupiter,Jupiter-102,102,2640,8,11,5,20,have
Jupiter,Jupiter-102,102,2641,8,11,5,21,remained
Jupiter,Jupiter-102,102,2642,8,11,5,22,stable
Jupiter,Jupiter-102,102,2643,8,11,5,23,enough
Jupiter,Jupiter-102,102,2644,8,11,5,24,for
Jupiter,Jupiter-102,102,2645,8,11,5,25,scientists
Jupiter,Jupiter-102,102,2646,8,11,5,26,to
Jupiter,Jupiter-102,102,2647,8,11,5,27,name
Jupiter,Jupiter-102,102,2648,8,11,5,28,them.
Jupiter,Jupiter-103,103,2649,8,11,6,0,:
Jupiter,Jupiter-103,103,2650,8,11,6,1,6
Jupiter,Jupiter-103,103,2651,8,11,6,2,
Jupiter,Jupiter-104,104,2652,9,12,0,0,Great
Jupiter,Jupiter-104,104,2653,9,12,0,1,Red
Jupiter,Jupiter-104,104,2654,9,12,0,2,Spot
Jupiter,Jupiter-104,104,2655,9,12,0,3,and
Jupiter,Jupiter-104,104,2656,9,12,0,4,other
Jupiter,Jupiter-104,104,2657,9,12,0,5,vortices
Jupiter,Jupiter-105,105,2658,9,13,0,0,A
Jupiter,Jupiter-105,105,2659,9,13,0,1,well
Jupiter,Jupiter-105,105,2660,9,13,0,2,-
Jupiter,Jupiter-105,105,2661,9,13,0,3,known
Jupiter,Jupiter-105,105,2662,9,13,0,4,feature
Jupiter,Jupiter-105,105,2663,9,13,0,5,of
Jupiter,Jupiter-105,105,2664,9,13,0,6,Jupiter
Jupiter,Jupiter-105,105,2665,9,13,0,7,is
Jupiter,Jupiter-105,105,2666,9,13,0,8,the
Jupiter,Jupiter-105,105,2667,9,13,0,9,Great
Jupiter,Jupiter-105,105,2668,9,13,0,10,Red
Jupiter,Jupiter-105,105,2669,9,13,0,11,Spot
Jupiter,Jupiter-105,105,2670,9,13,0,12,","
Jupiter,Jupiter-105,105,2671,9,13,0,13,a
Jupiter,Jupiter-105,105,2672,9,13,0,14,persistent
Jupiter,Jupiter-105,105,2673,9,13,0,15,anticyclonic
Jupiter,Jupiter-105,105,2674,9,13,0,16,storm
Jupiter,Jupiter-105,105,2675,9,13,0,17,located
Jupiter,Jupiter-105,105,2676,9,13,0,18,22
Jupiter,Jupiter-105,105,2677,9,13,0,19,°
Jupiter,Jupiter-105,105,2678,9,13,0,20,south
Jupiter,Jupiter-105,105,2679,9,13,0,21,of
Jupiter,Jupiter-105,105,2680,9,13,0,22,the
Jupiter,Jupiter-105,105,2681,9,13,0,23,equator.
Jupiter,Jupiter-106,106,2682,9,13,1,0,It
Jupiter,Jupiter-106,106,2683,9,13,1,1,was
Jupiter,Jupiter-106,106,2684,9,13,1,2,first
Jupiter,Jupiter-106,106,2685,9,13,1,3,observed
Jupiter,Jupiter-106,106,2686,9,13,1,4,in
Jupiter,Jupiter-106,106,2687,9,13,1,5,1831
Jupiter,Jupiter-106,106,2688,9,13,1,6,","
Jupiter,Jupiter-106,106,2689,9,13,1,7,and
Jupiter,Jupiter-106,106,2690,9,13,1,8,possibly
Jupiter,Jupiter-106,106,2691,9,13,1,9,as
Jupiter,Jupiter-106,106,2692,9,13,1,10,early
Jupiter,Jupiter-106,106,2693,9,13,1,11,as
Jupiter,Jupiter-106,106,2694,9,13,1,12,1665.
Jupiter,Jupiter-107,107,2695,9,13,2,0,Images
Jupiter,Jupiter-107,107,2696,9,13,2,1,by
Jupiter,Jupiter-107,107,2697,9,13,2,2,the
Jupiter,Jupiter-107,107,2698,9,13,2,3,Hubble
Jupiter,Jupiter-107,107,2699,9,13,2,4,Space
Jupiter,Jupiter-107,107,2700,9,13,2,5,Telescope
Jupiter,Jupiter-107,107,2701,9,13,2,6,have
Jupiter,Jupiter-107,107,2702,9,13,2,7,shown
Jupiter,Jupiter-107,107,2703,9,13,2,8,two
Jupiter,Jupiter-107,107,2704,9,13,2,9,more
Jupiter,Jupiter-107,107,2705,9,13,2,10," """
Jupiter,Jupiter-107,107,2706,9,13,2,11,red
Jupiter,Jupiter-107,107,2707,9,13,2,12,spots
Jupiter,Jupiter-107,107,2708,9,13,2,13,""""
Jupiter,Jupiter-107,107,2709,9,13,2,14,adjacent
Jupiter,Jupiter-107,107,2710,9,13,2,15,to
Jupiter,Jupiter-107,107,2711,9,13,2,16,the
Jupiter,Jupiter-107,107,2712,9,13,2,17,Great
Jupiter,Jupiter-107,107,2713,9,13,2,18,Red
Jupiter,Jupiter-107,107,2714,9,13,2,19,Spot.
Jupiter,Jupiter-108,108,2715,9,13,3,0,The
Jupiter,Jupiter-108,108,2716,9,13,3,1,storm
Jupiter,Jupiter-108,108,2717,9,13,3,2,is
Jupiter,Jupiter-108,108,2718,9,13,3,3,visible
Jupiter,Jupiter-108,108,2719,9,13,3,4,through
Jupiter,Jupiter-108,108,2720,9,13,3,5,Earth
Jupiter,Jupiter-108,108,2721,9,13,3,6,-
Jupiter,Jupiter-108,108,2722,9,13,3,7,based
Jupiter,Jupiter-108,108,2723,9,13,3,8,telescopes
Jupiter,Jupiter-108,108,2724,9,13,3,9,with
Jupiter,Jupiter-108,108,2725,9,13,3,10,an
Jupiter,Jupiter-108,108,2726,9,13,3,11,aperture
Jupiter,Jupiter-108,108,2727,9,13,3,12,of
Jupiter,Jupiter-108,108,2728,9,13,3,13,12
Jupiter,Jupiter-108,108,2729,9,13,3,14,cm
Jupiter,Jupiter-108,108,2730,9,13,3,15,or
Jupiter,Jupiter-108,108,2731,9,13,3,16,larger.
Jupiter,Jupiter-109,109,2732,9,13,4,0,The
Jupiter,Jupiter-109,109,2733,9,13,4,1,oval
Jupiter,Jupiter-109,109,2734,9,13,4,2,object
Jupiter,Jupiter-109,109,2735,9,13,4,3,rotates
Jupiter,Jupiter-109,109,2736,9,13,4,4,counterclockwise
Jupiter,Jupiter-109,109,2737,9,13,4,5,","
Jupiter,Jupiter-109,109,2738,9,13,4,6,with
Jupiter,Jupiter-109,109,2739,9,13,4,7,a
Jupiter,Jupiter-109,109,2740,9,13,4,8,period
Jupiter,Jupiter-109,109,2741,9,13,4,9,of
Jupiter,Jupiter-109,109,2742,9,13,4,10,about
Jupiter,Jupiter-109,109,2743,9,13,4,11,six
Jupiter,Jupiter-109,109,2744,9,13,4,12,days.
Jupiter,Jupiter-110,110,2745,9,13,5,0,The
Jupiter,Jupiter-110,110,2746,9,13,5,1,maximum
Jupiter,Jupiter-110,110,2747,9,13,5,2,altitude
Jupiter,Jupiter-110,110,2748,9,13,5,3,of
Jupiter,Jupiter-110,110,2749,9,13,5,4,this
Jupiter,Jupiter-110,110,2750,9,13,5,5,storm
Jupiter,Jupiter-110,110,2751,9,13,5,6,is
Jupiter,Jupiter-110,110,2752,9,13,5,7,about
Jupiter,Jupiter-110,110,2753,9,13,5,8,8
Jupiter,Jupiter-110,110,2754,9,13,5,9,km
Jupiter,Jupiter-110,110,2755,9,13,5,10, (
Jupiter,Jupiter-110,110,2756,9,13,5,11,5
Jupiter,Jupiter-110,110,2757,9,13,5,12,mi
Jupiter,Jupiter-110,110,2758,9,13,5,13,)
Jupiter,Jupiter-110,110,2759,9,13,5,14,above
Jupiter,Jupiter-110,110,2760,9,13,5,15,the
Jupiter,Jupiter-110,110,2761,9,13,5,16,surrounding
Jupiter,Jupiter-110,110,2762,9,13,5,17,cloud
Jupiter,Jupiter-110,110,2763,9,13,5,18,tops.
Jupiter,Jupiter-111,111,2764,9,13,6,0,The
Jupiter,Jupiter-111,111,2765,9,13,6,1,Spot's
Jupiter,Jupiter-111,111,2766,9,13,6,2,composition
Jupiter,Jupiter-111,111,2767,9,13,6,3,and
Jupiter,Jupiter-111,111,2768,9,13,6,4,the
Jupiter,Jupiter-111,111,2769,9,13,6,5,source
Jupiter,Jupiter-111,111,2770,9,13,6,6,of
Jupiter,Jupiter-111,111,2771,9,13,6,7,its
Jupiter,Jupiter-111,111,2772,9,13,6,8,red
Jupiter,Jupiter-111,111,2773,9,13,6,9,colour
Jupiter,Jupiter-111,111,2774,9,13,6,10,remain
Jupiter,Jupiter-111,111,2775,9,13,6,11,uncertain
Jupiter,Jupiter-111,111,2776,9,13,6,12,","
Jupiter,Jupiter-111,111,2777,9,13,6,13,although
Jupiter,Jupiter-111,111,2778,9,13,6,14,photodissociated
Jupiter,Jupiter-111,111,2779,9,13,6,15,ammonia
Jupiter,Jupiter-111,111,2780,9,13,6,16,reacting
Jupiter,Jupiter-111,111,2781,9,13,6,17,with
Jupiter,Jupiter-111,111,2782,9,13,6,18,acetylene
Jupiter,Jupiter-111,111,2783,9,13,6,19,is
Jupiter,Jupiter-111,111,2784,9,13,6,20,a
Jupiter,Jupiter-111,111,2785,9,13,6,21,likely
Jupiter,Jupiter-111,111,2786,9,13,6,22,explanation.
Jupiter,Jupiter-112,112,2787,9,13,7,0,The
Jupiter,Jupiter-112,112,2788,9,13,7,1,Great
Jupiter,Jupiter-112,112,2789,9,13,7,2,Red
Jupiter,Jupiter-112,112,2790,9,13,7,3,Spot
Jupiter,Jupiter-112,112,2791,9,13,7,4,is
Jupiter,Jupiter-112,112,2792,9,13,7,5,larger
Jupiter,Jupiter-112,112,2793,9,13,7,6,than
Jupiter,Jupiter-112,112,2794,9,13,7,7,the
Jupiter,Jupiter-112,112,2795,9,13,7,8,Earth.
Jupiter,Jupiter-113,113,2796,9,13,8,0,Mathematical
Jupiter,Jupiter-113,113,2797,9,13,8,1,models
Jupiter,Jupiter-113,113,2798,9,13,8,2,suggest
Jupiter,Jupiter-113,113,2799,9,13,8,3,that
Jupiter,Jupiter-113,113,2800,9,13,8,4,the
Jupiter,Jupiter-113,113,2801,9,13,8,5,storm
Jupiter,Jupiter-113,113,2802,9,13,8,6,is
Jupiter,Jupiter-113,113,2803,9,13,8,7,stable
Jupiter,Jupiter-113,113,2804,9,13,8,8,and
Jupiter,Jupiter-113,113,2805,9,13,8,9,will
Jupiter,Jupiter-113,113,2806,9,13,8,10,be
Jupiter,Jupiter-113,113,2807,9,13,8,11,a
Jupiter,Jupiter-113,113,2808,9,13,8,12,permanent
Jupiter,Jupiter-113,113,2809,9,13,8,13,feature
Jupiter,Jupiter-113,113,2810,9,13,8,14,of
Jupiter,Jupiter-113,113,2811,9,13,8,15,the
Jupiter,Jupiter-113,113,2812,9,13,8,16,planet.
Jupiter,Jupiter-114,114,2813,9,13,9,0,However
Jupiter,Jupiter-114,114,2814,9,13,9,1,","
Jupiter,Jupiter-114,114,2815,9,13,9,2,it
Jupiter,Jupiter-114,114,2816,9,13,9,3,has
Jupiter,Jupiter-114,114,2817,9,13,9,4,significantly
Jupiter,Jupiter-114,114,2818,9,13,9,5,decreased
Jupiter,Jupiter-114,114,2819,9,13,9,6,in
Jupiter,Jupiter-114,114,2820,9,13,9,7,size
Jupiter,Jupiter-114,114,2821,9,13,9,8,since
Jupiter,Jupiter-114,114,2822,9,13,9,9,its
Jupiter,Jupiter-114,114,2823,9,13,9,10,discovery.
Jupiter,Jupiter-115,115,2824,9,13,10,0,Initial
Jupiter,Jupiter-115,115,2825,9,13,10,1,observations
Jupiter,Jupiter-115,115,2826,9,13,10,2,in
Jupiter,Jupiter-115,115,2827,9,13,10,3,the
Jupiter,Jupiter-115,115,2828,9,13,10,4,late
Jupiter,Jupiter-115,115,2829,9,13,10,5,1800s
Jupiter,Jupiter-115,115,2830,9,13,10,6,showed
Jupiter,Jupiter-115,115,2831,9,13,10,7,it
Jupiter,Jupiter-115,115,2832,9,13,10,8,to
Jupiter,Jupiter-115,115,2833,9,13,10,9,be
Jupiter,Jupiter-115,115,2834,9,13,10,10,approximately
Jupiter,Jupiter-115,115,2835,9,13,10,11,41
Jupiter,Jupiter-115,115,2836,9,13,10,12,","
Jupiter,Jupiter-115,115,2837,9,13,10,13,000
Jupiter,Jupiter-115,115,2838,9,13,10,14,km
Jupiter,Jupiter-115,115,2839,9,13,10,15, (
Jupiter,Jupiter-115,115,2840,9,13,10,16,25
Jupiter,Jupiter-115,115,2841,9,13,10,17,","
Jupiter,Jupiter-115,115,2842,9,13,10,18,500
Jupiter,Jupiter-115,115,2843,9,13,10,19,mi
Jupiter,Jupiter-115,115,2844,9,13,10,20,)
Jupiter,Jupiter-115,115,2845,9,13,10,21,across.
Jupiter,Jupiter-116,116,2846,9,13,11,0,By
Jupiter,Jupiter-116,116,2847,9,13,11,1,the
Jupiter,Jupiter-116,116,2848,9,13,11,2,time
Jupiter,Jupiter-116,116,2849,9,13,11,3,of
Jupiter,Jupiter-116,116,2850,9,13,11,4,the
Jupiter,Jupiter-116,116,2851,9,13,11,5,Voyager
Jupiter,Jupiter-116,116,2852,9,13,11,6,flybys
Jupiter,Jupiter-116,116,2853,9,13,11,7,in
Jupiter,Jupiter-116,116,2854,9,13,11,8,1979
Jupiter,Jupiter-116,116,2855,9,13,11,9,","
Jupiter,Jupiter-116,116,2856,9,13,11,10,the
Jupiter,Jupiter-116,116,2857,9,13,11,11,storm
Jupiter,Jupiter-116,116,2858,9,13,11,12,had
Jupiter,Jupiter-116,116,2859,9,13,11,13,a
Jupiter,Jupiter-116,116,2860,9,13,11,14,length
Jupiter,Jupiter-116,116,2861,9,13,11,15,of
Jupiter,Jupiter-116,116,2862,9,13,11,16,23
Jupiter,Jupiter-116,116,2863,9,13,11,17,","
Jupiter,Jupiter-116,116,2864,9,13,11,18,300
Jupiter,Jupiter-116,116,2865,9,13,11,19,km
Jupiter,Jupiter-116,116,2866,9,13,11,20, (
Jupiter,Jupiter-116,116,2867,9,13,11,21,14
Jupiter,Jupiter-116,116,2868,9,13,11,22,","
Jupiter,Jupiter-116,116,2869,9,13,11,23,500
Jupiter,Jupiter-116,116,2870,9,13,11,24,mi
Jupiter,Jupiter-116,116,2871,9,13,11,25,)
Jupiter,Jupiter-116,116,2872,9,13,11,26,and
Jupiter,Jupiter-116,116,2873,9,13,11,27,a
Jupiter,Jupiter-116,116,2874,9,13,11,28,width
Jupiter,Jupiter-116,116,2875,9,13,11,29,of
Jupiter,Jupiter-116,116,2876,9,13,11,30,approximately
Jupiter,Jupiter-116,116,2877,9,13,11,31,13
Jupiter,Jupiter-116,116,2878,9,13,11,32,","
Jupiter,Jupiter-116,116,2879,9,13,11,33,000
Jupiter,Jupiter-116,116,2880,9,13,11,34,km
Jupiter,Jupiter-116,116,2881,9,13,11,35, (
Jupiter,Jupiter-116,116,2882,9,13,11,36,8
Jupiter,Jupiter-116,116,2883,9,13,11,37,","
Jupiter,Jupiter-116,116,2884,9,13,11,38,000
Jupiter,Jupiter-116,116,2885,9,13,11,39,mi
Jupiter,Jupiter-116,116,2886,9,13,11,40,)
Jupiter,Jupiter-116,116,2887,9,13,11,41,.
Jupiter,Jupiter-117,117,2888,9,13,12,0,Hubble
Jupiter,Jupiter-117,117,2889,9,13,12,1,observations
Jupiter,Jupiter-117,117,2890,9,13,12,2,in
Jupiter,Jupiter-117,117,2891,9,13,12,3,1995
Jupiter,Jupiter-117,117,2892,9,13,12,4,showed
Jupiter,Jupiter-117,117,2893,9,13,12,5,it
Jupiter,Jupiter-117,117,2894,9,13,12,6,had
Jupiter,Jupiter-117,117,2895,9,13,12,7,decreased
Jupiter,Jupiter-117,117,2896,9,13,12,8,in
Jupiter,Jupiter-117,117,2897,9,13,12,9,size
Jupiter,Jupiter-117,117,2898,9,13,12,10,to
Jupiter,Jupiter-117,117,2899,9,13,12,11,20
Jupiter,Jupiter-117,117,2900,9,13,12,12,","
Jupiter,Jupiter-117,117,2901,9,13,12,13,950
Jupiter,Jupiter-117,117,2902,9,13,12,14,km
Jupiter,Jupiter-117,117,2903,9,13,12,15, (
Jupiter,Jupiter-117,117,2904,9,13,12,16,13
Jupiter,Jupiter-117,117,2905,9,13,12,17,","
Jupiter,Jupiter-117,117,2906,9,13,12,18,020
Jupiter,Jupiter-117,117,2907,9,13,12,19,mi
Jupiter,Jupiter-117,117,2908,9,13,12,20,"),"
Jupiter,Jupiter-117,117,2909,9,13,12,21,and
Jupiter,Jupiter-117,117,2910,9,13,12,22,observations
Jupiter,Jupiter-117,117,2911,9,13,12,23,in
Jupiter,Jupiter-117,117,2912,9,13,12,24,2009
Jupiter,Jupiter-117,117,2913,9,13,12,25,showed
Jupiter,Jupiter-117,117,2914,9,13,12,26,the
Jupiter,Jupiter-117,117,2915,9,13,12,27,size
Jupiter,Jupiter-117,117,2916,9,13,12,28,to
Jupiter,Jupiter-117,117,2917,9,13,12,29,be
Jupiter,Jupiter-117,117,2918,9,13,12,30,17
Jupiter,Jupiter-117,117,2919,9,13,12,31,","
Jupiter,Jupiter-117,117,2920,9,13,12,32,910
Jupiter,Jupiter-117,117,2921,9,13,12,33,km
Jupiter,Jupiter-117,117,2922,9,13,12,34, (
Jupiter,Jupiter-117,117,2923,9,13,12,35,11
Jupiter,Jupiter-117,117,2924,9,13,12,36,","
Jupiter,Jupiter-117,117,2925,9,13,12,37,130
Jupiter,Jupiter-117,117,2926,9,13,12,38,mi
Jupiter,Jupiter-117,117,2927,9,13,12,39,)
Jupiter,Jupiter-117,117,2928,9,13,12,40,.
Jupiter,Jupiter-118,118,2929,9,13,13,0,As
Jupiter,Jupiter-118,118,2930,9,13,13,1,of
Jupiter,Jupiter-118,118,2931,9,13,13,2,2015
Jupiter,Jupiter-118,118,2932,9,13,13,3,","
Jupiter,Jupiter-118,118,2933,9,13,13,4,the
Jupiter,Jupiter-118,118,2934,9,13,13,5,storm
Jupiter,Jupiter-118,118,2935,9,13,13,6,was
Jupiter,Jupiter-118,118,2936,9,13,13,7,measured
Jupiter,Jupiter-118,118,2937,9,13,13,8,at
Jupiter,Jupiter-118,118,2938,9,13,13,9,approximately
Jupiter,Jupiter-118,118,2939,9,13,13,10,16
